Log,LoggingLevel,Method
Downloaded file  <*>  size  <*>  bytes. ,info,"<org.apache.hadoop.hdfs.server.namenode.TransferFsImage: org.apache.hadoop.io.MD5Hash downloadImageToStorage(java.net.URL,long,org.apache.hadoop.hdfs.server.common.Storage,boolean)>"
response.isCommitted()= <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.StreamFile: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
BUG: removeSnapshot increases namespace usage.,error,"<org.apache.hadoop.hdfs.server.namenode.snapshot.DirectorySnapshottableFeature: org.apache.hadoop.hdfs.server.namenode.snapshot.Snapshot removeSnapshot(org.apache.hadoop.hdfs.server.namenode.INodeDirectory,java.lang.String,org.apache.hadoop.hdfs.server.namenode.INode$BlocksMapUpdateInfo,java.util.List)>"
Interrupted waiting to join on checkpointer thread,info,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void shutdown()>
Exception shutting down SecondaryNameNode,warn,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void shutdown()>
Exception while closing CheckpointStorage,warn,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void shutdown()>
Failed to parse options,fatal,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void main(java.lang.String[])>
Failed to start secondary namenode,fatal,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void main(java.lang.String[])>
Exception ,debug,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void join()>
Web server init done,info,"<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void initialize(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>"
Checkpoint Period   : <*>  secs  ( <*>  min) ,info,"<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void initialize(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>"
Log Size Trigger    : <*>  txns ,info,"<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void initialize(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>"
Exception in doCheckpoint,error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void doWork()>
Merging failed  <*>  times. ,fatal,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void doWork()>
Throwable Exception in doCheckpoint,fatal,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: void doWork()>
Will connect to NameNode at  <*> ,debug,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: java.net.URL getInfoServer()>
<*> :  <*> ,error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: int processStartupCommand(org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>
<*> :  <*> ,error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: int processStartupCommand(org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>
<*> :  <*> ,error,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: int processStartupCommand(org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts)>
Checkpoint done. New Image Size:  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: boolean doCheckpoint()>
Failed to write legacy OIV image: ,warn,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode: boolean doCheckpoint()>
Formatting storage directory  sd ,info,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CheckpointStorage: void recoverCreate(boolean)>
Failed to delete temporary edits file:  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CheckpointStorage: void deleteTempEdits()>
Image has not changed. Will not download image.,info,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$2: java.lang.Boolean run()>
Image has changed. Downloading updated image from NN.,info,<org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$2: java.lang.Boolean run()>
Request for token received with no authentication from  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.RenewDelegationTokenServlet: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
Exception while renewing token. Re-throwing. s= <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.RenewDelegationTokenServlet: void doGet(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)>"
got premature end-of-file at txid  <*> ; expected file to go up to  <*> ,<init>,<org.apache.hadoop.hdfs.server.namenode.RedundantEditLogInputStream: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp nextOp()>
Got error reading edit log input stream  <*> ; failing over to edit log  <*> ,error,<org.apache.hadoop.hdfs.server.namenode.RedundantEditLogInputStream: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp nextOp()>
failing over to edit log  <*> ,error,<org.apache.hadoop.hdfs.server.namenode.RedundantEditLogInputStream: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp nextOp()>
Fast-forwarding stream \' <*> \' to transaction ID  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.RedundantEditLogInputStream: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp nextOp()>
Unable to rename temp to previous for  <*> ,error,"<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doUpgrade(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory,org.apache.hadoop.hdfs.server.common.Storage)>"
Performing upgrade of storage directory  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doUpgrade(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory,org.apache.hadoop.hdfs.server.common.Storage)>"
Rollback of  <*>  is complete. ,info,<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doRollBack(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Starting upgrade of storage directory  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doPreUpgrade(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>"
Directory  <*>  does not exist. ,info,<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doFinalize(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Finalize upgrade for  <*>  is not required. ,info,<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doFinalize(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Finalizing upgrade of storage directory  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doFinalize(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Finalize upgrade for  <*>  is complete. ,info,<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: void doFinalize(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Storage directory  <*>  does not contain previous fs state. ,info,"<org.apache.hadoop.hdfs.server.namenode.NNUpgradeUtil: boolean canRollBack(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory,org.apache.hadoop.hdfs.server.common.StorageInfo,org.apache.hadoop.hdfs.server.common.StorageInfo,int)>"
Deleting  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager: void purgeOldLegacyOIVImages(java.lang.String,long)>"
Invalid file name. Skipping  fName ,warn,"<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager: void purgeOldLegacyOIVImages(java.lang.String,long)>"
Failed to delete image file:  $u ,warn,"<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager: void purgeOldLegacyOIVImages(java.lang.String,long)>"
Going to retain  <*>  images with txid >=  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager: long getImageTxIdToRetain(org.apache.hadoop.hdfs.server.namenode.FSImageTransactionalStorageInspector)>
Purging old edit log  log ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager$DeletionStoragePurger: void purgeLog(org.apache.hadoop.hdfs.server.namenode.FileJournalManager$EditLogFile)>
Purging old image  image ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager$DeletionStoragePurger: void purgeImage(org.apache.hadoop.hdfs.server.namenode.FSImageStorageInspector$FSImageFile)>
Could not delete  file ,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorageRetentionManager$DeletionStoragePurger: void deleteOrWarn(java.io.File)>
writeTransactionIdToStorage failed on  sd ,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void writeTransactionIdFileToStorage(long)>
set restore failed storage to  val ,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void setRestoreFailedStorage(boolean)>
current list of storage dirs: <*> ,debug,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void reportErrorsOnDirectory(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
at the end current list of storage dirs: <*> ,debug,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void reportErrorsOnDirectory(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Error reported on storage directory  sd ,error,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void reportErrorsOnDirectory(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
About to remove corresponding storage:  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void reportErrorsOnDirectory(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Unable to unlock bad storage directory:  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void reportErrorsOnDirectory(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
Using clusterid:  <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.NNStorage: void processStartupOptionsForUpgrade(org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int)>"
"Clusterid mismatch - current clusterid:  <*> , Ignoring given clusterid:  <*> ",warn,"<org.apache.hadoop.hdfs.server.namenode.NNStorage: void processStartupOptionsForUpgrade(org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption,int)>"
Storage directory  <*>  has been successfully formatted. ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void format(org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory)>
NNStorage.attemptRestoreRemovedStorage: check removed(failed) storarge. removedStorages size =  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void attemptRestoreRemovedStorage()>
currently disabled dir  <*> ; type= <*> ;canwrite= <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void attemptRestoreRemovedStorage()>
restoring dir  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: void attemptRestoreRemovedStorage()>
Storage directory  sd  contains no VERSION file. Skipping... ,warn,"<org.apache.hadoop.hdfs.server.namenode.NNStorage: org.apache.hadoop.hdfs.server.namenode.FSImageStorageInspector readAndInspectDirs(java.util.EnumSet,org.apache.hadoop.hdfs.server.common.HdfsServerConstants$StartupOption)>"
Error converting file to URI,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: org.apache.hadoop.hdfs.server.common.Storage$StorageDirectory getStorageDirectory(java.net.URI)>
Could not find ip address of \default\ inteface.,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: java.lang.String newBlockPoolID()>
current cluster id for sd= <*> ;lv= <*> ;cid= <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNStorage: java.lang.String determineClusterId()>
this sd not available:  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: java.lang.String determineClusterId()>
couldn\'t find any VERSION file containing valid ClusterId,warn,<org.apache.hadoop.hdfs.server.namenode.NNStorage: java.lang.String determineClusterId()>
ACLs enabled?  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNConf: void <init>(org.apache.hadoop.conf.Configuration)>
XAttrs enabled?  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNConf: void <init>(org.apache.hadoop.conf.Configuration)>
Maximum size of an xattr:  <*> <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NNConf: void <init>(org.apache.hadoop.conf.Configuration)>
<*> . Note: This is normal during a rolling upgrade. ,info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void verifySoftwareVersion(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
<*>  DN:  dnReg ,warn,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void verifySoftwareVersion(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration)>
Registration IDs mismatched: the  <*>  ID is  <*>  but the expected ID is  <*> ,warn,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void verifyRequest(org.apache.hadoop.hdfs.server.protocol.NodeRegistration)>
*DIR* NameNode.rename:  src  to  dst ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void rename2(java.lang.String,java.lang.String,org.apache.hadoop.fs.Options$Rename[])>"
Refreshing all user-to-groups mappings. Requested by user:  <*> ,info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void refreshUserToGroupsMappings()>
Refreshing SuperUser proxy group mapping list ,info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void refreshSuperUserGroupsConfiguration()>
Refreshing call queue.,info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void refreshCallQueue()>
Error report from  registration :  msg ,info,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void errorReport(org.apache.hadoop.hdfs.server.protocol.NamenodeRegistration,int,java.lang.String)>"
Error report from  <*> :  msg ,info,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void errorReport(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,int,java.lang.String)>"
Error report from  <*> :  msg ,info,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void errorReport(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,int,java.lang.String)>"
Disk error on  <*> :  msg ,warn,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void errorReport(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,int,java.lang.String)>"
Fatal disk error on  <*> :  msg ,warn,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void errorReport(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,int,java.lang.String)>"
*BLOCK* NameNode.blockReceivedAndDeleted: from  nodeReg   <*>  blocks. ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void blockReceivedAndDeleted(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,java.lang.String,org.apache.hadoop.hdfs.server.protocol.StorageReceivedDeletedBlocks[])>"
*BLOCK* NameNode.abandonBlock:  b  of file  src ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void abandonBlock(org.apache.hadoop.hdfs.protocol.ExtendedBlock,long,java.lang.String,java.lang.String)>"
Service RPC server is binding to  bindHost : <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.NameNode)>"
RPC server is binding to  serviceHandlerCount : <*> ,info,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: void <init>(org.apache.hadoop.conf.Configuration,org.apache.hadoop.hdfs.server.namenode.NameNode)>"
*BLOCK* NameNode.cacheReport: from  nodeReg   <*>  blocks ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.server.protocol.DatanodeCommand cacheReport(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,java.lang.String,java.util.List)>"
"*BLOCK* NameNode.blockReport: from  nodeReg , reports.length= <*> ",debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.server.protocol.DatanodeCommand blockReport(org.apache.hadoop.hdfs.server.protocol.DatanodeRegistration,java.lang.String,org.apache.hadoop.hdfs.server.protocol.StorageBlockReport[],org.apache.hadoop.hdfs.server.protocol.BlockReportContext)>"
Tried to read from deleted or moved edit log segment,debug,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp readOp(org.apache.hadoop.hdfs.server.namenode.EditLogInputStream)>
Tried to read from deleted edit log segment,debug,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.server.namenode.FSEditLogOp readOp(org.apache.hadoop.hdfs.server.namenode.EditLogInputStream)>
rollingUpgrade  action ,info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.protocol.RollingUpgradeInfo rollingUpgrade(org.apache.hadoop.hdfs.protocol.HdfsConstants$RollingUpgradeAction)>
"getAdditionalDatanode: src= src , fileId= fileId , blk= blk , existings= <*> , excludes= <*> , numAdditionalNodes= numAdditionalNodes , clientName= clientName ",debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.protocol.LocatedBlock getAdditionalDatanode(java.lang.String,long,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.DatanodeInfo[],java.lang.String[],org.apache.hadoop.hdfs.protocol.DatanodeInfo[],int,java.lang.String)>"
*DIR* NameNode.append: file  src  for  clientName  at  <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.protocol.LocatedBlock append(java.lang.String,java.lang.String)>"
*BLOCK* NameNode.addBlock: file  src  fileId= fileId  for  clientName ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.protocol.LocatedBlock addBlock(java.lang.String,java.lang.String,org.apache.hadoop.hdfs.protocol.ExtendedBlock,org.apache.hadoop.hdfs.protocol.DatanodeInfo[],long,java.lang.String[])>"
*DIR* NameNode.create: file  src  for  clientName  at  <*> ,debug,"<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.protocol.HdfsFileStatus create(java.lang.String,org.apache.hadoop.fs.permission.FsPermission,java.lang.String,org.apache.hadoop.io.EnumSetWritable,boolean,short,long,org.apache.hadoop.crypto.CryptoProtocolVersion[])>"
NN is transitioning from active to standby and FSEditLog is closed -- could not read edits,info,<org.apache.hadoop.hdfs.server.namenode.NameNodeRpcServer: org.apache.hadoop.hdfs.inotify.EventBatchList getEditsFromTxid(long)>
