Log,LoggingLevel,Method
Principal={}: Interrupted during login retry after LoginException:,error,<org.apache.kafka.common.security.kerberos.KerberosLogin: void lambda$login$0()>
Principal={}: Could not refresh TGT.,error,<org.apache.kafka.common.security.kerberos.KerberosLogin: void lambda$login$0()>
Principal={}: Failed to refresh TGT: refresh thread exiting now.,error,<org.apache.kafka.common.security.kerberos.KerberosLogin: void lambda$login$0()>
Begin adding offsets {} for consumer group {} to transaction,debug,"<org.apache.kafka.clients.producer.internals.TransactionManager: org.apache.kafka.clients.producer.internals.TransactionalRequestResult sendOffsetsToTransaction(java.util.Map,org.apache.kafka.clients.consumer.ConsumerGroupMetadata)>"
Beginning re-authentication: {},debug,<org.apache.kafka.common.security.authenticator.SaslServerAuthenticator: void reauthenticate(org.apache.kafka.common.network.ReauthenticationContext)>
Setting SASL/{} client state to {},debug,<org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslClient: void setState(org.apache.kafka.common.security.oauthbearer.internals.OAuthBearerSaslClient$State)>
Resolved host {} as {},debug,"<org.apache.kafka.clients.ClientUtils: java.util.List resolve(java.lang.String,org.apache.kafka.clients.HostResolver)>"
Resetting sequence number of batch with current sequence {} for partition {} to {},info,"<org.apache.kafka.clients.producer.internals.ProducerBatch: void resetProducerState(org.apache.kafka.common.utils.ProducerIdAndEpoch,int,boolean)>"
"Process any available bytes from peer, netReadBuffer {} netWriterBuffer {} handshakeStatus {} readable? {}",trace,<org.apache.kafka.common.network.SslTransportLayer: void handshake()>
FindCoordinator request failed due to {},debug,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$FindCoordinatorResponseHandler: void onFailure(java.lang.RuntimeException,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
The AdminClient is not accepting new calls. Timing out {}.,debug,"<org.apache.kafka.clients.admin.KafkaAdminClient$AdminClientRunnable: void call(org.apache.kafka.clients.admin.KafkaAdminClient$Call,long)>"
Received FindCoordinator response {},debug,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$FindCoordinatorResponseHandler: void onSuccess(org.apache.kafka.clients.ClientResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Group coordinator lookup failed: Invalid response containing more than a single coordinator,error,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$FindCoordinatorResponseHandler: void onSuccess(org.apache.kafka.clients.ClientResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Discovered group coordinator {},info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$FindCoordinatorResponseHandler: void onSuccess(org.apache.kafka.clients.ClientResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Group coordinator lookup failed: {},debug,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator$FindCoordinatorResponseHandler: void onSuccess(org.apache.kafka.clients.ClientResponse,org.apache.kafka.clients.consumer.internals.RequestFuture)>"
Received end transaction marker value version {}. Parsing as version {},debug,"<org.apache.kafka.common.record.EndTransactionMarker: org.apache.kafka.common.record.EndTransactionMarker deserializeValue(org.apache.kafka.common.record.ControlRecordType,java.nio.ByteBuffer)>"
Assigned producerId {} and producerEpoch {} to batch with base sequence {} being sent to partition {},debug,"<org.apache.kafka.clients.producer.internals.RecordAccumulator: java.util.List drainBatchesForOneNode(org.apache.kafka.common.Cluster,org.apache.kafka.common.Node,int,long)>"
still waiting to ensure active group,warn,<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: void ensureActiveGroup()>
{} released,trace,<org.apache.kafka.common.security.authenticator.LoginManager: void release()>
"{}: Attempted to increment {}, but the GaugeSuite was closed.",warn,<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void increment(java.lang.Object)>
"{}: Attempted to increment {}, but there are already {} entries.",debug,<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void increment(java.lang.Object)>
"{}: Removing the metric {}, which has a value of .",trace,<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void increment(java.lang.Object)>
{}: Adding a new metric {}.,trace,<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void increment(java.lang.Object)>
"Registered signal handlers for , <*>, ",info,<org.apache.kafka.common.utils.LoggingSignalHandler: void register()>
message,info,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void info(java.lang.String,java.lang.Object)>"
Subscribed to pattern: \'{}\',info,"<org.apache.kafka.clients.consumer.KafkaConsumer: void subscribe(java.util.regex.Pattern,org.apache.kafka.clients.consumer.ConsumerRebalanceListener)>"
"Unexpected exception during send, closing connection {} and rethrowing exception {}",error,<org.apache.kafka.common.network.Selector: void send(org.apache.kafka.common.network.NetworkSend)>
Server response mentioned unknown topic ID {},warn,<org.apache.kafka.clients.admin.KafkaAdminClient$3: void handleResponse(org.apache.kafka.common.requests.AbstractResponse)>
"<*>,  TLSHandshake: {}:{}, {}, {}, {}, ",fine,"<jdk.internal.event.EventHelper: void logTLSHandshakeEvent(java.time.Instant,java.lang.String,int,java.lang.String,java.lang.String,long)>"
Fetching committed offsets for partitions: {},debug,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: org.apache.kafka.clients.consumer.internals.RequestFuture sendOffsetFetchRequest(java.util.Set)>
"Error when removing metric from , <*>, ",error,<org.apache.kafka.common.metrics.Metrics: org.apache.kafka.common.metrics.KafkaMetric removeMetric(org.apache.kafka.common.MetricName)>
Removed metric named {},trace,<org.apache.kafka.common.metrics.Metrics: org.apache.kafka.common.metrics.KafkaMetric removeMetric(org.apache.kafka.common.MetricName)>
"With the COOPERATIVE protocol, owned partitions cannot be reassigned to other members; however the assignor has reassigned partitions {} which are still owned by some members",error,"<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: void validateCooperativeAssignment(java.util.Map,java.util.Map)>"
handleOutput - responseCode: {},debug,<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: java.lang.String handleOutput(java.net.HttpURLConnection)>
handleOutput - preparing to read response body from {},debug,<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: java.lang.String handleOutput(java.net.HttpURLConnection)>
handleOutput - error retrieving data,warn,<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: java.lang.String handleOutput(java.net.HttpURLConnection)>
"handleOutput - responseCode: {}, response: {}",debug,<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: java.lang.String handleOutput(java.net.HttpURLConnection)>
"handleOutput - error response code: {}, error response body: {}",warn,<org.apache.kafka.common.security.oauthbearer.secured.HttpAccessTokenRetriever: java.lang.String handleOutput(java.net.HttpURLConnection)>
Request joining group due to: {},info,"<org.apache.kafka.clients.consumer.internals.AbstractCoordinator: void requestRejoin(java.lang.String,java.lang.String)>"
msg,trace,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void trace(java.lang.String,java.lang.Throwable)>"
message,trace,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void trace(java.lang.String,java.lang.Object,java.lang.Object)>"
{}: created new gauge suite with maxEntries = {}.,trace,"<org.apache.kafka.common.metrics.internals.IntGaugeSuite: void <init>(org.slf4j.Logger,java.lang.String,org.apache.kafka.common.metrics.Metrics,java.util.function.Function,int)>"
message,warn,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void warn(java.lang.String,java.lang.Object[])>"
BROKER_LOGGER,<init>,<org.apache.kafka.common.config.ConfigResource$Type: void <clinit>()>
Node {} was unable to process the fetch request with {}: {}.,info,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent a empty full fetch response to indicate that this client should be throttled for {} ms.,debug,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent an invalid full fetch response with {},info,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent a full fetch response{},debug,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent a full fetch response that created a new incremental fetch session {}{},debug,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent an invalid incremental fetch response with {},info,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent an incremental fetch response closing session {}{},debug,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
Node {} sent an incremental fetch response with throttleTimeMs = {} for session {}{},debug,"<org.apache.kafka.clients.FetchSessionHandler: boolean handleResponse(org.apache.kafka.common.requests.FetchResponse,short)>"
"Received value {} which is greater than max recordable value {}, will be pinned to the max value",debug,"<org.apache.kafka.common.metrics.stats.Percentiles: void update(org.apache.kafka.common.metrics.stats.SampledStat$Sample,org.apache.kafka.common.metrics.MetricConfig,double,long)>"
"Received value {} which is less than min recordable value {}, will be pinned to the min value",debug,"<org.apache.kafka.common.metrics.stats.Percentiles: void update(org.apache.kafka.common.metrics.stats.SampledStat$Sample,org.apache.kafka.common.metrics.MetricConfig,double,long)>"
message,debug,"<org.apache.kafka.common.utils.LogContext$LocationIgnorantKafkaLogger: void debug(java.lang.String,java.lang.Object,java.lang.Object)>"
Setting offset for partition {} to the committed offset {},info,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: boolean refreshCommittedOffsetsIfNeeded(org.apache.kafka.common.utils.Timer)>
Ignoring the returned {} since its partition {} is no longer assigned,info,<org.apache.kafka.clients.consumer.internals.ConsumerCoordinator: boolean refreshCommittedOffsetsIfNeeded(org.apache.kafka.common.utils.Timer)>
Bootstrap broker {} disconnected,warn,"<org.apache.kafka.clients.NetworkClient$DefaultMetadataUpdater: void handleServerDisconnect(long,java.lang.String,java.util.Optional)>"
Reclaimed buffer of size {} and identity {} that was not properly release()ed. This is a bug.,error,<org.apache.kafka.common.memory.GarbageCollectedMemoryPool$GarbageCollectionListener: void run()>
interrupted,debug,<org.apache.kafka.common.memory.GarbageCollectedMemoryPool$GarbageCollectionListener: void run()>
GC listener shutting down,info,<org.apache.kafka.common.memory.GarbageCollectedMemoryPool$GarbageCollectionListener: void run()>
log_end_offset,<init>,<org.apache.kafka.common.message.DescribeQuorumResponseData$ReplicaState: void <clinit>()>
"Found multiple consumers {} and {} claiming the same TopicPartition {} in the same generation {}, this will be invalidated and removed from their previous assignment.",error,"<org.apache.kafka.clients.consumer.internals.AbstractStickyAssignor: boolean allSubscriptionsEqual(java.util.Set,java.util.Map,java.util.Map,java.util.Set)>"
InitProducerId request for transactionalId `{}` failed because the coordinator is still in the process of loading state. Will retry,debug,"<org.apache.kafka.clients.admin.internals.FenceProducersHandler: org.apache.kafka.clients.admin.internals.AdminApiHandler$ApiResult handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors)>"
InitProducerId request for transactionalId `{}` returned error {}. Will attempt to find the coordinator again and retry,debug,"<org.apache.kafka.clients.admin.internals.FenceProducersHandler: org.apache.kafka.clients.admin.internals.AdminApiHandler$ApiResult handleError(org.apache.kafka.clients.admin.internals.CoordinatorKey,org.apache.kafka.common.protocol.Errors)>"
Could not read properties from file {},error,"<org.apache.kafka.common.config.provider.FileConfigProvider: org.apache.kafka.common.config.ConfigData get(java.lang.String,java.util.Set)>"
