Log,LoggingLevel,Method
"Could not make , path,  in local directories from , dirsProp, ",warn,"<org.apache.hadoop.conf.Configuration: org.apache.hadoop.fs.Path getLocalPath(java.lang.String,java.lang.String)>"
"dirsProp, , index_, =, <*>, ",warn,"<org.apache.hadoop.conf.Configuration: org.apache.hadoop.fs.Path getLocalPath(java.lang.String,java.lang.String)>"
"Registered source , name, ",debug,"<org.apache.hadoop.metrics2.impl.MetricsSystemImpl: void registerSource(java.lang.String,java.lang.String,org.apache.hadoop.metrics2.MetricsSource)>"
User configured user account update time is less than  minute. Use  minute instead.,info,"<org.apache.hadoop.security.ShellBasedIdMapping: void <init>(org.apache.hadoop.conf.Configuration,java.lang.String)>"
"Snapshotted source , <*>, ",debug,"<org.apache.hadoop.metrics2.impl.MetricsSystemImpl: void snapshotMetrics(org.apache.hadoop.metrics2.impl.MetricsSourceAdapter,org.apache.hadoop.metrics2.impl.MetricsBufferBuilder)>"
"Auth failed for , <*>, :, <*>,  (, <*>, ), ",warn,<org.apache.hadoop.ipc.Server$Connection: void saslProcess(org.apache.hadoop.ipc.protobuf.RpcHeaderProtos$RpcSaslProto)>
"SASL server context established. Negotiated QoP is , <*>, ",debug,<org.apache.hadoop.ipc.Server$Connection: void saslProcess(org.apache.hadoop.ipc.protobuf.RpcHeaderProtos$RpcSaslProto)>
"SASL server successfully authenticated client: , <*>, ",debug,<org.apache.hadoop.ipc.Server$Connection: void saslProcess(org.apache.hadoop.ipc.protobuf.RpcHeaderProtos$RpcSaslProto)>
"Auth successful for , <*>, ",info,<org.apache.hadoop.ipc.Server$Connection: void saslProcess(org.apache.hadoop.ipc.protobuf.RpcHeaderProtos$RpcSaslProto)>
"Unable to execute , cmd, ",warn,"<org.apache.hadoop.ha.ShellCommandFencer: boolean tryFence(org.apache.hadoop.ha.HAServiceTarget,java.lang.String)>"
"Launched fencing command \', cmd, \' with , <*>_, ",info,"<org.apache.hadoop.ha.ShellCommandFencer: boolean tryFence(org.apache.hadoop.ha.HAServiceTarget,java.lang.String)>"
"Interrupted while waiting for fencing command: , cmd, ",warn,"<org.apache.hadoop.ha.ShellCommandFencer: boolean tryFence(org.apache.hadoop.ha.HAServiceTarget,java.lang.String)>"
"The configured checkpoint interval is , <*>,  minutes.,  Using an interval of , <*>,  minutes that is used for deletion instead, ",info,"<org.apache.hadoop.fs.TrashPolicyDefault$Emptier: void <init>(org.apache.hadoop.fs.TrashPolicyDefault,org.apache.hadoop.conf.Configuration,long)>"
"Monitoring active leader for , this, ",debug,<org.apache.hadoop.ha.ActiveStandbyElector: void monitorActiveStatus()>
Falling back to shell based,info,<org.apache.hadoop.security.JniBasedUnixGroupsNetgroupMappingWithFallback: void <init>()>
"Group mapping impl=, <*>, ",debug,<org.apache.hadoop.security.JniBasedUnixGroupsNetgroupMappingWithFallback: void <init>()>
Unexpected attribute suffix,error,<org.apache.hadoop.metrics.util.MetricsDynamicMBeanBase: java.lang.Object getAttribute(java.lang.String)>
"unknown metrics type: , <*>, ",error,<org.apache.hadoop.metrics.util.MetricsDynamicMBeanBase: java.lang.Object getAttribute(java.lang.String)>
"Terminating ZK connection for , this, ",debug,<org.apache.hadoop.ha.ActiveStandbyElector: void terminateConnection()>
"<*>, : disconnecting client , connection, . Number of active connections: , <*>, ",debug,<org.apache.hadoop.ipc.Server$ConnectionManager: boolean close(org.apache.hadoop.ipc.Server$Connection)>
"Ensuring existence of , <*>, ",debug,<org.apache.hadoop.ha.ActiveStandbyElector: void ensureParentZNode()>
"Successfully created , <*>,  in ZK., ",info,<org.apache.hadoop.ha.ActiveStandbyElector: void ensureParentZNode()>
"startMonitoring failed: , <*>, ",warn,<org.apache.hadoop.metrics.spi.CompositeContext: void startMonitoring()>
\local\ is a deprecated filesystem name. Use \file:///\ instead.,warn,<org.apache.hadoop.fs.FileSystem: java.lang.String fixName(java.lang.String)>
"\, name, \ is a deprecated filesystem name.,  Use \hdfs://, name, /\ instead., ",warn,<org.apache.hadoop.fs.FileSystem: java.lang.String fixName(java.lang.String)>
"Deleting empty destination and renaming , src,  to , dst, ",debug,"<org.apache.hadoop.fs.RawLocalFileSystem: boolean rename(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path)>"
"Falling through to a copy of , src,  to , dst, ",debug,"<org.apache.hadoop.fs.RawLocalFileSystem: boolean rename(org.apache.hadoop.fs.Path,org.apache.hadoop.fs.Path)>"
"Setting the includes file to , includesFile, ",info,<org.apache.hadoop.util.HostsFileReader: void setIncludesFile(java.lang.String)>
"SASL server DIGEST-MD callback: setting password for client: , <*>, ",debug,<org.apache.hadoop.security.SaslRpcServer$SaslDigestCallbackHandler: void handle(javax.security.auth.callback.Callback[])>
"SASL server DIGEST-MD callback: setting canonicalized client ID: , <*>, ",debug,<org.apache.hadoop.security.SaslRpcServer$SaslDigestCallbackHandler: void handle(javax.security.auth.callback.Callback[])>
name,writeStringField,"<org.apache.hadoop.log.Log4Json: java.io.Writer toJson(java.io.Writer,java.lang.String,long,java.lang.String,java.lang.String,java.lang.String,org.apache.log4j.spi.ThrowableInformation)>"
"Actual length is , <*>, ",debug,<org.apache.hadoop.security.SaslInputStream: int readMoreData()>
"StatNode result: , rc,  for path: , path,  connectionState: , <*>,  for , this, ",debug,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,org.apache.zookeeper.data.Stat)>"
"Received stat error from Zookeeper. code:, <*>, ",debug,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,org.apache.zookeeper.data.Stat)>"
Lock monitoring failed because session was lost,warn,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,org.apache.zookeeper.data.Stat)>"
"Return a compressor: , <*>, ",debug,<org.apache.hadoop.io.file.tfile.Compression$Algorithm: void returnCompressor(org.apache.hadoop.io.compress.Compressor)>
Disk Error Exception: ,warn,"<org.apache.hadoop.fs.LocalDirAllocator$AllocatorPerContext: org.apache.hadoop.fs.Path createPath(java.lang.String,boolean)>"
Couldn\'t disconnect ssh channel,warn,<org.apache.hadoop.ha.SshFenceByTcpPort: void cleanup(com.jcraft.jsch.ChannelExec)>
"Unable to determine hostname for interface , strInterface, ",warn,"<org.apache.hadoop.net.DNS: java.lang.String[] getHosts(java.lang.String,java.lang.String)>"
"Token cancelation requested for identifier: , id, ",info,"<org.apache.hadoop.security.token.delegation.AbstractDelegationTokenSecretManager: org.apache.hadoop.security.token.delegation.AbstractDelegationTokenIdentifier cancelToken(org.apache.hadoop.security.token.Token,java.lang.String)>"
"CreateNode result: , rc,  for path: , path,  connectionState: , <*>,   for , this, ",debug,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,java.lang.String)>"
"Received create error from Zookeeper. code:, <*>,  for path , path, ",debug,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,java.lang.String)>"
"Retrying createNode createRetryCount: , <*>, ",debug,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,java.lang.String)>"
Lock acquisition failed because session was lost,warn,"<org.apache.hadoop.ha.ActiveStandbyElector: void processResult(int,java.lang.String,java.lang.Object,java.lang.String)>"
"Sending sasl message , message, ",debug,<org.apache.hadoop.ipc.Server$Connection: void doSaslReply(com.google.protobuf.Message)>
Compressor obtained from CodecPool already finished(),warn,<org.apache.hadoop.io.file.tfile.Compression$Algorithm: org.apache.hadoop.io.compress.Compressor getCompressor()>
"Got a compressor: , <*>, ",debug,<org.apache.hadoop.io.file.tfile.Compression$Algorithm: org.apache.hadoop.io.compress.Compressor getCompressor()>
"Failed to parse \, <*>, \, which is the index , i,  element in \, originalString, \, ",warn,"<org.apache.hadoop.io.retry.RetryPolicies$MultipleLinearRandomRetry: int parsePositiveInt(java.lang.String[],int,java.lang.String)>"
"The value , <*>,  <= : it is parsed from the string \, <*>, \ which is the index , i,  element in \, originalString, \, ",warn,"<org.apache.hadoop.io.retry.RetryPolicies$MultipleLinearRandomRetry: int parsePositiveInt(java.lang.String[],int,java.lang.String)>"
Reinit compressor with new compression configuration,debug,<org.apache.hadoop.io.compress.bzip2.Bzip2Compressor: void reinit(org.apache.hadoop.conf.Configuration)>
"key, : , attr, ",debug,<org.apache.hadoop.metrics2.impl.MetricsSourceAdapter: javax.management.AttributeList getAttributes(java.lang.String[])>
Unable to clear zk parent znode,error,"<org.apache.hadoop.ha.ZKFailoverController: int formatZK(boolean,boolean)>"
"Connection timed out: couldn\'t connect to ZooKeeper in , connectionTimeoutMs,  milliseconds, ",error,<org.apache.hadoop.ha.ActiveStandbyElector$WatcherWithClientRef: void waitForZKConnectionEvent(int)>
"available bytes: , <*>, ",info,<org.apache.hadoop.io.SequenceFile$Reader: void getCurrentValue(org.apache.hadoop.io.Writable)>
"val,  is a zero-length value, ",debug,<org.apache.hadoop.io.SequenceFile$Reader: void getCurrentValue(org.apache.hadoop.io.Writable)>
"Cannot load , <*>,  without native hadoop library!, ",error,<org.apache.hadoop.io.compress.lz4.Lz4Decompressor: void <clinit>()>
Unexpected SecurityException in Configuration,warn,<org.apache.hadoop.conf.Configuration: java.lang.String substituteVars(java.lang.String)>
"Acquired token , token, ",debug,"<org.apache.hadoop.security.SecurityUtil: void setTokenService(org.apache.hadoop.security.token.Token,java.net.InetSocketAddress)>"
"Failed to get token for service , <*>, ",warn,"<org.apache.hadoop.security.SecurityUtil: void setTokenService(org.apache.hadoop.security.token.Token,java.net.InetSocketAddress)>"
"loaded properties from , fname, ",info,"<org.apache.hadoop.metrics2.impl.MetricsConfig: org.apache.hadoop.metrics2.impl.MetricsConfig loadFirst(java.lang.String,java.lang.String[])>"
"Cannot locate configuration: tried , <*>, ",warn,"<org.apache.hadoop.metrics2.impl.MetricsConfig: org.apache.hadoop.metrics2.impl.MetricsConfig loadFirst(java.lang.String,java.lang.String[])>"
"Unable to gracefully make , svc,  standby (, <*>, ), ",warn,<org.apache.hadoop.ha.FailoverController: boolean tryGracefulFence(org.apache.hadoop.ha.HAServiceTarget)>
"Unable to gracefully make , svc,  standby (unable to connect), ",warn,<org.apache.hadoop.ha.FailoverController: boolean tryGracefulFence(org.apache.hadoop.ha.HAServiceTarget)>
"submit readahead: , <*>, ",trace,"<org.apache.hadoop.io.ReadaheadPool: org.apache.hadoop.io.ReadaheadPool$ReadaheadRequest submitReadahead(java.lang.String,java.io.FileDescriptor,long,long)>"
"Platform is not supported:, <*>, . Can\'t update user map and group map and,  \'nobody\' will be used for any user and group., ",error,<org.apache.hadoop.security.ShellBasedIdMapping: void updateMaps()>
"Using \', <*>, \' for static UID/GID mapping..., ",info,<org.apache.hadoop.security.ShellBasedIdMapping: void updateMaps()>
"Not doing static UID/GID mapping because \', <*>, \' does not exist., ",info,<org.apache.hadoop.security.ShellBasedIdMapping: void updateMaps()>
"Incorrect header or version mismatch from , <*>, :, <*>,  got version , $i,  expected version , , ",warn,<org.apache.hadoop.ipc.Server$Connection: int readAndProcess()>
"Created SASL server with mechanism = , <*>, ",debug,"<org.apache.hadoop.security.SaslRpcServer: javax.security.sasl.SaslServer create(org.apache.hadoop.ipc.Server$Connection,java.util.Map,org.apache.hadoop.security.token.SecretManager)>"
exception in the cleaner thread but it will continue to run,warn,<org.apache.hadoop.fs.FileSystem$Statistics$StatisticsDataReferenceCleaner: void run()>
INSTANCE,<init>,<org.apache.hadoop.util.SignalLogger: void <clinit>()>
"The cluster does not contain node: , <*>, ",warn,"<org.apache.hadoop.net.NetworkTopology: int getDistance(org.apache.hadoop.net.Node,org.apache.hadoop.net.Node)>"
"The cluster does not contain node: , <*>, ",warn,"<org.apache.hadoop.net.NetworkTopology: int getDistance(org.apache.hadoop.net.Node,org.apache.hadoop.net.Node)>"
"Problem opening checksum file: , file, .  Ignoring exception: , ",warn,"<org.apache.hadoop.fs.ChecksumFileSystem$ChecksumFSInputChecker: void <init>(org.apache.hadoop.fs.ChecksumFileSystem,org.apache.hadoop.fs.Path,int)>"
"Retrying connect to server: , <*>, . Already tried , curRetries,  time(s); maxRetries=, maxRetries, ",info,"<org.apache.hadoop.ipc.Client$Connection: void handleConnectionTimeout(int,int,java.io.IOException)>"
"Successfully removed SpanReceiver , spanReceiverId,  with class , <*>, ",info,<org.apache.hadoop.tracing.SpanReceiverHost: void removeSpanReceiver(long)>
"Created trash checkpoint: , <*>, ",info,<org.apache.hadoop.fs.TrashPolicyDefault: void createCheckpoint()>
"Have read input token of size , <*>,  for processing by saslServer.unwrap(), ",debug,<org.apache.hadoop.ipc.Server$Connection: void unwrapPacketAndProcessRpcs(byte[])>
"Ignoring failure to deleteOnExit for path , path, ",info,<org.apache.hadoop.fs.FileSystem: void processDeleteOnExit()>
"Starting , <*>, ",info,<org.apache.hadoop.ipc.Server$Listener$Reader: void run()>
"Error closing read selector in , <*>, ",error,<org.apache.hadoop.ipc.Server$Listener$Reader: void run()>
"Error closing read selector in , <*>, ",error,<org.apache.hadoop.ipc.Server$Listener$Reader: void run()>
"<*>, : stopping services, size=, <*>, ",debug,<org.apache.hadoop.service.CompositeService: void serviceStop()>
Using crypto codec {}.,debug,"<org.apache.hadoop.crypto.CryptoCodec: org.apache.hadoop.crypto.CryptoCodec getInstance(org.apache.hadoop.conf.Configuration,org.apache.hadoop.crypto.CipherSuite)>"
Crypto codec {} doesn\'t meet the cipher suite {}.,debug,"<org.apache.hadoop.crypto.CryptoCodec: org.apache.hadoop.crypto.CryptoCodec getInstance(org.apache.hadoop.conf.Configuration,org.apache.hadoop.crypto.CipherSuite)>"
Crypto codec {} is not available.,debug,"<org.apache.hadoop.crypto.CryptoCodec: org.apache.hadoop.crypto.CryptoCodec getInstance(org.apache.hadoop.conf.Configuration,org.apache.hadoop.crypto.CipherSuite)>"
"Script , <*>,  returned , <*>,  values when , <*>,  were expected., ",error,<org.apache.hadoop.net.ScriptBasedMapping$RawScriptBasedMapping: java.util.List resolve(java.util.List)>
Trying to re-establish ZK session,info,<org.apache.hadoop.ha.ActiveStandbyElector: void reJoinElection(int)>
Not joining election since service has not yet been reported as healthy.,info,<org.apache.hadoop.ha.ActiveStandbyElector: void reJoinElection(int)>
"Can\'t create(mkdir) trash directory: , <*>, ",warn,<org.apache.hadoop.fs.TrashPolicyDefault: boolean moveToTrash(org.apache.hadoop.fs.Path)>
"Can\'t create trash directory: , <*>, ",warn,<org.apache.hadoop.fs.TrashPolicyDefault: boolean moveToTrash(org.apache.hadoop.fs.Path)>
"from system property: , <*>, ",debug,<org.apache.hadoop.metrics2.impl.MetricsSystemImpl: org.apache.hadoop.metrics2.impl.MetricsSystemImpl$InitMode initMode()>
"from environment variable: , <*>, ",debug,<org.apache.hadoop.metrics2.impl.MetricsSystemImpl: org.apache.hadoop.metrics2.impl.MetricsSystemImpl$InitMode initMode()>
"Could not parse line \', <*>, \'. Lines should be of , the form \'uid|gid remote id local id\'. Blank lines and , everything following a \'#\' on a line will be ignored., ",warn,<org.apache.hadoop.security.ShellBasedIdMapping: org.apache.hadoop.security.ShellBasedIdMapping$StaticMapping parseStaticMap(java.io.File)>
Updating the current master key for generating delegation tokens,info,<org.apache.hadoop.security.token.delegation.AbstractDelegationTokenSecretManager: void updateCurrentKey()>
"<*>,  unexpectedly interrupted, ",info,<org.apache.hadoop.ipc.Server$Listener$Reader: void doRunLoop()>
