Log,LoggingLevel,Method
Updating heartbeats for <*> <*> (from ZK heartbeat),debug,"<org.apache.storm.daemon.nimbus.Nimbus: void updateHeartbeatsFromZkHeartbeat(java.lang.String,java.util.Set,org.apache.storm.generated.Assignment)>"
emitted <*> target <*> transferred <*> processed <*>,info,"<org.apache.storm.testing.TrackedTopology: boolean lambda$trackedWait$0(java.lang.String,int)>"
SCORE FOR <*> is <*>,debug,"<org.apache.storm.scheduler.resource.strategies.priority.FIFOSchedulingPriorityStrategy$FIFOSimulatedUser: double getScore(double,double)>"
Scheduling topology <*>,debug,<org.apache.storm.scheduler.multitenant.DefaultPool: void scheduleAsNeeded(org.apache.storm.scheduler.multitenant.NodePool[])>
"Slots... requested <*> used <*> free <*> available <*> to be used <*>, executors not running <*>",debug,<org.apache.storm.scheduler.multitenant.DefaultPool: void scheduleAsNeeded(org.apache.storm.scheduler.multitenant.NodePool[])>
,freeTopology,<org.apache.storm.scheduler.multitenant.DefaultPool: void scheduleAsNeeded(org.apache.storm.scheduler.multitenant.NodePool[])>
Got unexpected response code <*>; entity: <*>,error,<org.apache.storm.scheduler.utils.ArtifactoryConfigLoader$GetStringResponseHandler: java.lang.String handleResponse(org.apache.http.HttpResponse)>
Memory over-scheduled on <*>,warn,"<org.apache.storm.daemon.nimbus.Nimbus: void lambda$auditAssignmentChanges$12(java.lang.String,org.apache.storm.scheduler.SupervisorResources)>"
CPU over-scheduled on <*>,warn,"<org.apache.storm.daemon.nimbus.Nimbus: void lambda$auditAssignmentChanges$12(java.lang.String,org.apache.storm.scheduler.SupervisorResources)>"
"Node Id: <*> Total Mem: <*>, Used Mem: <*>, Available Mem: <*>, Total CPU: <*>, Used CPU: <*>, Available CPU: <*>, fragmented: <*>",info,"<org.apache.storm.daemon.nimbus.Nimbus: void lambda$auditAssignmentChanges$12(java.lang.String,org.apache.storm.scheduler.SupervisorResources)>"
<*>: Reading heartbeat <*>,trace,<org.apache.storm.daemon.supervisor.Container: org.apache.storm.generated.LSWorkerHeartbeat readHeartbeat()>
TopoId <*>: Component <*> is not a valid component,warn,"<org.apache.storm.scheduler.resource.strategies.scheduling.ConstraintSolverConfig: void lambda$computeComponentConstraints$3(java.lang.String,java.util.Map)>"
Removed Worker ID <*>,info,<org.apache.storm.daemon.supervisor.BasicContainer: void cleanUpForRestart()>
No approved workers exists,warn,<org.apache.storm.daemon.supervisor.BasicContainer: void cleanUpForRestart()>
Setting <*> assignment to null,info,"<org.apache.storm.daemon.supervisor.ReadClusterState: void shutdownAllWorkers(java.util.function.BiConsumer,org.apache.storm.daemon.supervisor.UniFunc)>"
"Waiting for <*> to be EMPTY, currently <*>",info,"<org.apache.storm.daemon.supervisor.ReadClusterState: void shutdownAllWorkers(java.util.function.BiConsumer,org.apache.storm.daemon.supervisor.UniFunc)>"
Error trying to shutdown workers in <*>,error,"<org.apache.storm.daemon.supervisor.ReadClusterState: void shutdownAllWorkers(java.util.function.BiConsumer,org.apache.storm.daemon.supervisor.UniFunc)>"
"<*> expected to have ACL <*>, but has <*>.  Fixing...",warn,"<org.apache.storm.zookeeper.AclEnforcement: void verifyAclStrict(org.apache.storm.shade.org.apache.curator.framework.CuratorFramework,java.util.List,java.lang.String,boolean)>"
<*> removed in the middle of checking it,debug,"<org.apache.storm.zookeeper.AclEnforcement: void verifyAclStrict(org.apache.storm.shade.org.apache.curator.framework.CuratorFramework,java.util.List,java.lang.String,boolean)>"
Reconstruct localized resources,info,<org.apache.storm.localizer.AsyncLocalizer: void reconstructLocalizedResources()>
reconstructing resources owned by <*>,debug,<org.apache.storm.localizer.AsyncLocalizer: void reconstructLocalizedResources()>
No left over resources found for any user,debug,<org.apache.storm.localizer.AsyncLocalizer: void reconstructLocalizedResources()>
ERROR reconstructing localized resources,error,<org.apache.storm.localizer.AsyncLocalizer: void reconstructLocalizedResources()>
Checking for a valid scheduling for topology <*>...,debug,"<org.apache.storm.scheduler.resource.strategies.scheduling.ConstraintSolverStrategy: boolean validateSolution(org.apache.storm.scheduler.Cluster,org.apache.storm.scheduler.TopologyDetails)>"
Topology <*> solution is invalid\n\t<*>,error,"<org.apache.storm.scheduler.resource.strategies.scheduling.ConstraintSolverStrategy: boolean validateSolution(org.apache.storm.scheduler.Cluster,org.apache.storm.scheduler.TopologyDetails)>"
Deleting Pulse for id  <*> .,debug,<org.apache.storm.pacemaker.Pacemaker: org.apache.storm.generated.HBMessage deletePulseId(java.lang.String)>
EXTRACTING <*> from <*> and placing it at <*>,debug,"<org.apache.storm.localizer.LocallyCachedTopologyBlob: void extractDirFromJar(java.lang.String,java.lang.String,java.nio.file.Path)>"
,info,"<org.apache.storm.metric.LoggingClusterMetricsConsumer: void handleDataPoints(org.apache.storm.metric.api.IClusterMetricsConsumer$SupervisorInfo,java.util.Collection)>"
Caught Exception While Downloading (rethrowing)... ,warn,<org.apache.storm.localizer.AsyncLocalizer$DownloadBlobs: java.lang.Void get()>
"topologicalSortComponents for topology <*> detected possible loop(s) involving components <*>, appending them to the end of the sorted component list",warn,<org.apache.storm.scheduler.resource.strategies.scheduling.sorter.ExecSorterByProximity: java.util.List topologicalSortComponents(java.util.Map)>
,cleanUpTemp,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void cleanupOrphanedData()>
,cleanUpTemp,<org.apache.storm.localizer.LocallyCachedTopologyBlob: void cleanupOrphanedData()>
"Topology will not be able to be successfully scheduled: Config TOPOLOGY_WORKER_MAX_HEAP_SIZE_MB=, <*>,  < , <*>,  (Largest memory requirement of a component in the topology). Perhaps set TOPOLOGY_WORKER_MAX_HEAP_SIZE_MB to a larger amount, ",<init>,"<org.apache.storm.utils.ServerUtils: void validateTopologyWorkerMaxHeapSizeConfigs(java.util.Map,org.apache.storm.generated.StormTopology,double)>"
"Nimbus setting debug to <*> for storm-name \'<*>\' storm-id \'<*>\' sanpling pct \'<*>\', <*>_, ",info,"<org.apache.storm.daemon.nimbus.Nimbus: void debug(java.lang.String,java.lang.String,boolean,double)>"
debug topology exception. (topology name=\'<*>\'),warn,"<org.apache.storm.daemon.nimbus.Nimbus: void debug(java.lang.String,java.lang.String,boolean,double)>"
Cluster:,debug,<org.apache.storm.scheduler.resource.strategies.scheduling.BaseResourceAwareStrategy: void logClusterInfo()>
Rack: <*>,debug,<org.apache.storm.scheduler.resource.strategies.scheduling.BaseResourceAwareStrategy: void logClusterInfo()>
-> Node: <*> <*>,debug,<org.apache.storm.scheduler.resource.strategies.scheduling.BaseResourceAwareStrategy: void logClusterInfo()>
"--> Avail Resources: {Mem <*>, CPU <*> Slots: <*>}",debug,<org.apache.storm.scheduler.resource.strategies.scheduling.BaseResourceAwareStrategy: void logClusterInfo()>
"--> Total Resources: {Mem <*>, CPU <*> Slots: <*>}",debug,<org.apache.storm.scheduler.resource.strategies.scheduling.BaseResourceAwareStrategy: void logClusterInfo()>
Config loader returned null. Will try to read from user-resource-pools.yaml,warn,<org.apache.storm.scheduler.resource.ResourceAwareScheduler: java.util.Map loadConfig()>
Reading from user-resource-pools.yaml returned null. This could because the file is not available. Will load configs from storm configuration,warn,<org.apache.storm.scheduler.resource.ResourceAwareScheduler: java.util.Map loadConfig()>
PROFILING REQUEST NOT SUPPORTED <*> IGNORED...,warn,"<org.apache.storm.daemon.supervisor.BasicContainer: boolean runProfiling(org.apache.storm.generated.ProfileRequest,boolean)>"
uploadChunk exception.,warn,"<org.apache.storm.daemon.nimbus.Nimbus: void uploadChunk(java.lang.String,java.nio.ByteBuffer)>"
Filter Sys Streams <*>,trace,"<org.apache.storm.stats.StatsUtil: java.util.Map filterSysStreams(java.util.Map,boolean)>"
fetchRequest,checkAuthorizationNoLog,<org.apache.storm.daemon.drpc.DRPC: org.apache.storm.generated.DRPCRequest fetchRequest(java.lang.String)>
fetchRequest,logAccess,<org.apache.storm.daemon.drpc.DRPC: org.apache.storm.generated.DRPCRequest fetchRequest(java.lang.String)>
CMD: <*>,debug,"<org.apache.storm.utils.ServerUtils: boolean isAnyWindowsProcessAlive(java.util.Collection,java.lang.String)>"
CMD-LINE#<*>: <*>,debug,"<org.apache.storm.utils.ServerUtils: boolean isAnyWindowsProcessAlive(java.util.Collection,java.lang.String)>"
Received unexpected output from tasklist command. Expected one colon in user name line. Line was <*>,error,"<org.apache.storm.utils.ServerUtils: boolean isAnyWindowsProcessAlive(java.util.Collection,java.lang.String)>"
None of the processes <*> are alive,info,"<org.apache.storm.utils.ServerUtils: boolean isAnyWindowsProcessAlive(java.util.Collection,java.lang.String)>"
<*> of the Processes <*> are running as user(s) <*>: but expected user is <*>,info,"<org.apache.storm.utils.ServerUtils: boolean isAnyWindowsProcessAlive(java.util.Collection,java.lang.String)>"
Exception when node <*> fetching assignments,debug,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.SupervisorAssignments getSupervisorAssignments(java.lang.String)>
Exception when node <*> fetching assignments,debug,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.SupervisorAssignments getSupervisorAssignments(java.lang.String)>
Stopping...,debug,<org.apache.storm.daemon.metrics.reporters.ConsolePreparableReporter: void stop()>
"waiting for assignments recovery, skipping assignments",warn,<org.apache.storm.daemon.nimbus.Nimbus: boolean isReadyForMKAssignments()>
"waiting for worker heartbeats recovery, skipping assignments",warn,<org.apache.storm.daemon.nimbus.Nimbus: boolean isReadyForMKAssignments()>
"not a leader, skipping assignments",info,<org.apache.storm.daemon.nimbus.Nimbus: boolean isReadyForMKAssignments()>
Get TopologySummary info exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: java.util.List getTopologySummaries()>
Host <*>: Overall Avail  <*>  Total  <*> ,debug,"<org.apache.storm.scheduler.resource.strategies.scheduling.sorter.NodeSorterHostProximity: java.lang.Iterable sortNodes(java.util.List,org.apache.storm.scheduler.ExecutorDetails,java.lang.String,java.util.Map)>"
Created download session <*> for <*>,info,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.BeginDownloadResult beginBlobDownload(java.lang.String)>
begin blob download exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.BeginDownloadResult beginBlobDownload(java.lang.String)>
<*> : retrying <*> of ,warn,<org.apache.storm.daemon.supervisor.ReadClusterState: java.util.Map readAssignments(java.util.Map)>
topology.tasks,put,"<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.StormTopology normalizeTopology(java.util.Map,org.apache.storm.generated.StormTopology)>"
Sending <*> bytes,debug,<org.apache.storm.daemon.nimbus.Nimbus: java.nio.ByteBuffer downloadBlobChunk(java.lang.String)>
download blob chunk exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: java.nio.ByteBuffer downloadBlobChunk(java.lang.String)>
Get cluster info exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ClusterSummary getClusterInfo()>
<*> <*> (<*>) ,info,"<org.apache.storm.Testing: void printRec(java.lang.Object,java.lang.String)>"
<*> ,info,"<org.apache.storm.Testing: void printRec(java.lang.Object,java.lang.String)>"
Discard an assignment distribution for node <*> because server port info is missing.,warn,"<org.apache.storm.nimbus.AssignmentDistributionService: void addAssignmentsForNode(java.lang.String,java.lang.String,java.lang.Integer,org.apache.storm.generated.SupervisorAssignments,org.apache.storm.metric.StormMetricsRegistry)>"
Discard an assignment distribution for node <*> because the target sub queue is full.,warn,"<org.apache.storm.nimbus.AssignmentDistributionService: void addAssignmentsForNode(java.lang.String,java.lang.String,java.lang.Integer,org.apache.storm.generated.SupervisorAssignments,org.apache.storm.metric.StormMetricsRegistry)>"
Add node assignments interrupted: <*>,error,"<org.apache.storm.nimbus.AssignmentDistributionService: void addAssignmentsForNode(java.lang.String,java.lang.String,java.lang.Integer,org.apache.storm.generated.SupervisorAssignments,org.apache.storm.metric.StormMetricsRegistry)>"
<*> Looking for <*> in <*>,debug,<org.apache.storm.blobstore.FileBlobStoreImpl: java.io.File getKeyDir(java.lang.String)>
,<init>,"<org.apache.storm.scheduler.resource.ResourceUtils: org.apache.storm.scheduler.resource.normalization.NormalizedResourceRequest getSpoutResources(org.apache.storm.generated.StormTopology,java.util.Map,java.lang.String)>"
Cleaning inbox ... deleted: <*>,info,"<org.apache.storm.daemon.nimbus.Nimbus: void cleanInbox(java.lang.String,int)>"
Cleaning inbox ... error deleting: <*>,error,"<org.apache.storm.daemon.nimbus.Nimbus: void cleanInbox(java.lang.String,int)>"
Ignoring FileNotFoundException since we\'re about to delete such key... key: <*>,debug,<org.apache.storm.blobstore.LocalFsBlobStore: void deleteKeyIgnoringFileNotFound(java.lang.String)>
TOPO_JAR,<init>,<org.apache.storm.localizer.LocallyCachedTopologyBlob$TopologyBlobType: void <clinit>()>
TOPO_CODE,<init>,<org.apache.storm.localizer.LocallyCachedTopologyBlob$TopologyBlobType: void <clinit>()>
TOPO_CONF,<init>,<org.apache.storm.localizer.LocallyCachedTopologyBlob$TopologyBlobType: void <clinit>()>
\n\n\t\tSTARTING LOCAL MODE CLUSTER\n\n,info,"<org.apache.storm.LocalCluster: java.lang.Object withLocalModeOverride(java.util.concurrent.Callable,long,java.util.Map)>"
\n\n\t\tRUNNING LOCAL CLUSTER for <*> seconds.\n\n,info,"<org.apache.storm.LocalCluster: java.lang.Object withLocalModeOverride(java.util.concurrent.Callable,long,java.util.Map)>"
\n\n\t\tSTOPPING LOCAL MODE CLUSTER\n\n,info,"<org.apache.storm.LocalCluster: java.lang.Object withLocalModeOverride(java.util.concurrent.Callable,long,java.util.Map)>"
The healthcheck process <*> exited with code: <*>; output: <*>; err: <*>.,warn,"<org.apache.storm.healthcheck.HealthChecker: java.lang.String processScript(java.util.Map,java.lang.String)>"
Script:  <*> timed out.,warn,"<org.apache.storm.healthcheck.HealthChecker: java.lang.String processScript(java.util.Map,java.lang.String)>"
Script failed with exception: ,warn,"<org.apache.storm.healthcheck.HealthChecker: java.lang.String processScript(java.util.Map,java.lang.String)>"
command : <*>; location: <*>,debug,"<org.apache.storm.container.oci.OciContainerManager: java.lang.String writeToCommandFile(java.lang.String,java.lang.String,java.lang.String)>"
Deleting keys not on the zookeeper <*>,debug,<org.apache.storm.blobstore.LocalFsBlobStore: void setupBlobstore()>
Creating list of key entries for blobstore inside zookeeper <*> local <*>,debug,<org.apache.storm.blobstore.LocalFsBlobStore: void setupBlobstore()>
<*> is not configured; skip image validation,debug,<org.apache.storm.container.oci.OciUtils: void validateImageInDaemonConf(java.util.Map)>
get topology ino exception. (topology id=<*>),warn,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.TopologyInfo getTopologyInfo(java.lang.String)>
get blob meta exception.,warn,<org.apache.storm.daemon.nimbus.Nimbus: org.apache.storm.generated.ReadableBlobMeta getBlobMeta(java.lang.String)>
